Time of Day,Process Name,PID,Operation,Path,Result,Detail
44:58.5,1.exe,4080,RegQueryValue,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000007\Version,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 0"
44:58.5,1.exe,4080,RegQueryValue,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000007\StoresServiceClassInfo,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 0"
44:58.5,1.exe,4080,RegQueryValue,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000007\ProviderInfo,SUCCESS,"Type: REG_BINARY, Length: 0"
44:58.5,1.exe,4080,RegQueryValue,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Ws2_32NumHandleBuckets,NAME NOT FOUND,Length: 16
44:58.5,1.exe,4080,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Windows Media\MediaFoundation,NAME NOT FOUND,Desired Access: Query Value
44:58.5,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3},NAME NOT FOUND,Desired Access: Read
44:58.5,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3},SUCCESS,Desired Access: Read
44:58.5,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3}\TreatAs,NAME NOT FOUND,Desired Access: Query Value
44:58.5,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3}\TreatAs,NAME NOT FOUND,Desired Access: Query Value
44:58.5,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3}\ActivateOnHostFlags,NAME NOT FOUND,Length: 16
44:58.5,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3}\(Default),BUFFER OVERFLOW,Length: 12
44:58.5,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3}\InprocServer32,NAME NOT FOUND,Desired Access: Read
44:58.5,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3}\InprocServer32,SUCCESS,Desired Access: Read
44:58.5,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3}\InprocServer32\InprocServer32,NAME NOT FOUND,Length: 12
44:58.5,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3}\InprocServer32\(Default),BUFFER OVERFLOW,Length: 12
44:58.5,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3}\InprocServer32\ThreadingModel,SUCCESS,"Type: REG_SZ, Length: 10, Data: Both"
44:58.5,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3}\InprocHandler32,NAME NOT FOUND,Desired Access: Query Value
44:58.5,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3}\InprocHandler32,NAME NOT FOUND,Desired Access: Query Value
44:58.5,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3}\InprocHandler,NAME NOT FOUND,Desired Access: Query Value
44:58.5,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3}\InprocHandler,NAME NOT FOUND,Desired Access: Query Value
44:58.5,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3}\LocalServer32,NAME NOT FOUND,Desired Access: Read
44:58.5,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3}\LocalServer32,NAME NOT FOUND,Desired Access: Read
44:58.5,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3}\AppID,NAME NOT FOUND,Length: 112
44:58.5,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3}\LocalServer,NAME NOT FOUND,Desired Access: Query Value
44:58.5,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3}\LocalServer,NAME NOT FOUND,Desired Access: Query Value
44:58.5,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3}\Elevation,NAME NOT FOUND,Desired Access: Read
44:58.5,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3}\Elevation,NAME NOT FOUND,Desired Access: Read
44:58.5,1.exe,4080,RegQueryValue,HKCU\Software\Microsoft\Windows Media\WMSDK\DisablePasswordCaching,NAME NOT FOUND,Length: 16
44:58.5,1.exe,4080,RegCreateKey,HKCU\Software\Microsoft\MediaPlayer\Preferences\ProxySettings\HTTP,SUCCESS,"Desired Access: Read/Write, Disposition: REG_CREATED_NEW_KEY"
44:58.5,1.exe,4080,RegSetValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\ProxySettings\HTTP\ProxyStyle,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 1"
44:58.5,1.exe,4080,RegSetValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\ProxySettings\HTTP\ProxyName,SUCCESS,"Type: REG_SZ, Length: 2, Data: "
44:58.5,1.exe,4080,RegSetValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\ProxySettings\HTTP\ProxyPort,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 80"
44:58.5,1.exe,4080,RegSetValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\ProxySettings\HTTP\ProxyBypass,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 0"
44:58.5,1.exe,4080,RegSetValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\ProxySettings\HTTP\ProxyExclude,SUCCESS,"Type: REG_SZ, Length: 2, Data: "
44:58.5,1.exe,4080,RegOpenKey,HKCU\Software\Policies\Microsoft\WindowsMediaPlayer\Protocols\RTSP,NAME NOT FOUND,Desired Access: Read
44:58.5,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{AD763FA6-3B90-41AB-BD44-4F832BEEE55F},NAME NOT FOUND,Desired Access: Read
44:58.5,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{AD763FA6-3B90-41AB-BD44-4F832BEEE55F},SUCCESS,Desired Access: Read
44:58.5,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{ad763fa6-3b90-41ab-bd44-4f832beee55f}\TreatAs,NAME NOT FOUND,Desired Access: Query Value
44:58.5,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{ad763fa6-3b90-41ab-bd44-4f832beee55f}\TreatAs,NAME NOT FOUND,Desired Access: Query Value
44:58.5,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{ad763fa6-3b90-41ab-bd44-4f832beee55f}\ActivateOnHostFlags,NAME NOT FOUND,Length: 16
44:58.5,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{ad763fa6-3b90-41ab-bd44-4f832beee55f}\(Default),BUFFER OVERFLOW,Length: 12
44:58.5,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{ad763fa6-3b90-41ab-bd44-4f832beee55f}\InprocServer32,NAME NOT FOUND,Desired Access: Read
44:58.5,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{ad763fa6-3b90-41ab-bd44-4f832beee55f}\InprocServer32,SUCCESS,Desired Access: Read
44:58.5,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{ad763fa6-3b90-41ab-bd44-4f832beee55f}\InprocServer32\InprocServer32,NAME NOT FOUND,Length: 12
44:58.5,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{ad763fa6-3b90-41ab-bd44-4f832beee55f}\InprocServer32\(Default),BUFFER OVERFLOW,Length: 12
44:58.5,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{ad763fa6-3b90-41ab-bd44-4f832beee55f}\InprocServer32\ThreadingModel,SUCCESS,"Type: REG_SZ, Length: 10, Data: Both"
44:58.5,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{ad763fa6-3b90-41ab-bd44-4f832beee55f}\InprocHandler32,NAME NOT FOUND,Desired Access: Query Value
44:58.5,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{ad763fa6-3b90-41ab-bd44-4f832beee55f}\InprocHandler32,NAME NOT FOUND,Desired Access: Query Value
44:58.5,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{ad763fa6-3b90-41ab-bd44-4f832beee55f}\InprocHandler,NAME NOT FOUND,Desired Access: Query Value
44:58.5,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{ad763fa6-3b90-41ab-bd44-4f832beee55f}\InprocHandler,NAME NOT FOUND,Desired Access: Query Value
44:58.5,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{ad763fa6-3b90-41ab-bd44-4f832beee55f}\LocalServer32,NAME NOT FOUND,Desired Access: Read
44:58.5,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{ad763fa6-3b90-41ab-bd44-4f832beee55f}\LocalServer32,NAME NOT FOUND,Desired Access: Read
44:58.5,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{ad763fa6-3b90-41ab-bd44-4f832beee55f}\AppID,NAME NOT FOUND,Length: 112
44:58.5,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{ad763fa6-3b90-41ab-bd44-4f832beee55f}\LocalServer,NAME NOT FOUND,Desired Access: Query Value
44:58.5,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{ad763fa6-3b90-41ab-bd44-4f832beee55f}\LocalServer,NAME NOT FOUND,Desired Access: Query Value
44:58.5,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{ad763fa6-3b90-41ab-bd44-4f832beee55f}\Elevation,NAME NOT FOUND,Desired Access: Read
44:58.5,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{ad763fa6-3b90-41ab-bd44-4f832beee55f}\Elevation,NAME NOT FOUND,Desired Access: Read
44:58.5,1.exe,4080,RegOpenKey,HKCU\Software\Microsoft\Windows\CurrentVersion\Internet Settings,SUCCESS,Desired Access: Read
44:58.5,1.exe,4080,RegQueryValue,HKCU\Software\Microsoft\Windows\CurrentVersion\Internet Settings\EnableNegotiate,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 1"
44:58.5,1.exe,4080,CreateFile,C:\Users\vegetable\Desktop\secur32.dll,NAME NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
44:58.5,1.exe,4080,CreateFile,C:\Windows\SysWOW64\secur32.dll,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
44:58.5,1.exe,4080,RegOpenKey,HKLM\System\CurrentControlSet\Control\Hvsi,REPARSE,Desired Access: Read
44:58.5,1.exe,4080,RegQueryValue,HKLM\System\CurrentControlSet\Control\Hvsi\IsHvsiContainer,NAME NOT FOUND,Length: 16
44:58.5,1.exe,4080,RegOpenKey,HKLM\System\CurrentControlSet\Control\SecurityProviders,REPARSE,Desired Access: Read
44:58.5,1.exe,4080,RegQueryValue,HKLM\System\CurrentControlSet\Control\SecurityProviders\SecurityProviders,BUFFER OVERFLOW,Length: 12
44:58.5,1.exe,4080,RegOpenKey,HKLM\System\CurrentControlSet\Control\Lsa\SspiCache,REPARSE,Desired Access: Read
44:58.5,1.exe,4080,RegOpenKey,HKLM\System\CurrentControlSet\Control\Lsa\SspiCache\credssp.dll,SUCCESS,Desired Access: Read
44:58.5,1.exe,4080,RegQueryValue,HKLM\System\CurrentControlSet\Control\Lsa\SspiCache\credssp.dll\Name,BUFFER OVERFLOW,Length: 12
44:58.5,1.exe,4080,RegQueryValue,HKLM\System\CurrentControlSet\Control\Lsa\SspiCache\credssp.dll\Comment,BUFFER OVERFLOW,Length: 12
44:58.5,1.exe,4080,RegQueryValue,HKLM\System\CurrentControlSet\Control\Lsa\SspiCache\credssp.dll\Capabilities,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 8455987"
44:58.5,1.exe,4080,RegQueryValue,HKLM\System\CurrentControlSet\Control\Lsa\SspiCache\credssp.dll\RpcId,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 65535"
44:58.5,1.exe,4080,RegQueryValue,HKLM\System\CurrentControlSet\Control\Lsa\SspiCache\credssp.dll\Version,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 1"
44:58.5,1.exe,4080,RegQueryValue,HKLM\System\CurrentControlSet\Control\Lsa\SspiCache\credssp.dll\Type,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 33"
44:58.5,1.exe,4080,RegQueryValue,HKLM\System\CurrentControlSet\Control\Lsa\SspiCache\credssp.dll\TokenSize,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 73032"
44:58.5,1.exe,4080,RegOpenKey,HKLM\System\CurrentControlSet\Control\SecurityProviders\SaslProfiles,REPARSE,Desired Access: Read
44:58.5,1.exe,4080,CreateFile,C:\Windows\SysWOW64\msv1_0.dll,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
44:58.5,1.exe,4080,CreateFile,C:\Users\vegetable\Desktop\NtlmShared.dll,NAME NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
44:58.5,1.exe,4080,CreateFile,C:\Windows\SysWOW64\NtlmShared.dll,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
44:58.5,1.exe,4080,CreateFile,C:\Users\vegetable\Desktop\cryptdll.dll,NAME NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
44:58.5,1.exe,4080,CreateFile,C:\Windows\SysWOW64\cryptdll.dll,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
44:58.5,1.exe,4080,RegQueryValue,HKLM\System\CurrentControlSet\Control\WMI\Security\77811378-e885-4ac2-a580-bc86e4f1bc93,NAME NOT FOUND,Length: 528
44:58.5,1.exe,4080,CreateFile,C:\Windows\SysWOW64\wdigest.dll,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
44:58.5,1.exe,4080,RegCreateKey,HKLM\System\CurrentControlSet\Control\SecurityProviders\WDigest,REPARSE,Desired Access: Read
44:58.5,1.exe,4080,RegQueryValue,HKLM\System\CurrentControlSet\Control\SecurityProviders\WDigest\Negotiate,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 0"
44:58.5,1.exe,4080,RegQueryValue,HKLM\System\CurrentControlSet\Control\SecurityProviders\WDigest\UTF8HTTP,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 1"
44:58.5,1.exe,4080,RegQueryValue,HKLM\System\CurrentControlSet\Control\SecurityProviders\WDigest\UTF8SASL,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 1"
44:58.5,1.exe,4080,RegQueryValue,HKLM\System\CurrentControlSet\Control\SecurityProviders\WDigest\ServerCompat,NAME NOT FOUND,Length: 16
44:58.5,1.exe,4080,RegQueryValue,HKLM\System\CurrentControlSet\Control\SecurityProviders\WDigest\ClientCompat,NAME NOT FOUND,Length: 16
44:58.5,1.exe,4080,RegQueryValue,HKLM\System\CurrentControlSet\Control\SecurityProviders\WDigest\DisableNameRealmValidation,NAME NOT FOUND,Length: 16
44:58.5,1.exe,4080,RegQueryValue,HKLM\System\CurrentControlSet\Control\SecurityProviders\WDigest\Debuglevel,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 0"
44:58.5,1.exe,4080,RegOpenKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Cryptography\Defaults\Provider Types\Type 001,SUCCESS,Desired Access: Read
44:58.5,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Cryptography\Defaults\Provider Types\Type 001\Name,BUFFER OVERFLOW,Length: 12
44:58.5,1.exe,4080,RegOpenKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Cryptography\Defaults\Provider\Microsoft Strong Cryptographic Provider,SUCCESS,Desired Access: Read
44:58.5,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Cryptography\Defaults\Provider\Microsoft Strong Cryptographic Provider\Type,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 1"
44:58.5,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Cryptography\Defaults\Provider\Microsoft Strong Cryptographic Provider\Image Path,BUFFER OVERFLOW,Length: 12
44:58.5,1.exe,4080,CreateFile,C:\Windows\SysWOW64\rsaenh.dll,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
44:58.5,1.exe,4080,RegOpenKey,HKLM\Software\Policies\Microsoft\Cryptography,SUCCESS,Desired Access: Read
44:58.5,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\Policies\Microsoft\Cryptography\PrivKeyCacheMaxItems,NAME NOT FOUND,Length: 16
44:58.5,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\Policies\Microsoft\Cryptography\PrivKeyCachePurgeIntervalSeconds,NAME NOT FOUND,Length: 16
44:58.5,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\Policies\Microsoft\Cryptography\PrivateKeyLifetimeSeconds,NAME NOT FOUND,Length: 16
44:58.5,1.exe,4080,RegOpenKey,HKLM\Software\Microsoft\Cryptography,SUCCESS,Desired Access: Read
44:58.5,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\Microsoft\Cryptography\MachineGuid,BUFFER OVERFLOW,Length: 12
44:58.5,1.exe,4080,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Cryptography\Offload,NAME NOT FOUND,Desired Access: Read
44:58.5,1.exe,4080,RegOpenKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Cryptography\Defaults\Provider Types\Type 024,SUCCESS,Desired Access: Read
44:58.5,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Cryptography\Defaults\Provider Types\Type 024\Name,BUFFER OVERFLOW,Length: 12
44:58.5,1.exe,4080,RegOpenKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Cryptography\Defaults\Provider\Microsoft Enhanced RSA and AES Cryptographic Provider,SUCCESS,Desired Access: Read
44:58.5,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Cryptography\Defaults\Provider\Microsoft Enhanced RSA and AES Cryptographic Provider\Type,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 24"
44:58.5,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Cryptography\Defaults\Provider\Microsoft Enhanced RSA and AES Cryptographic Provider\Image Path,BUFFER OVERFLOW,Length: 12
44:58.5,1.exe,4080,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Cryptography\DESHashSessionKeyBackward,NAME NOT FOUND,Desired Access: Read
44:58.5,1.exe,4080,RegCreateKey,HKCU\Software\Microsoft\MediaPlayer\Preferences\ProxySettings\RTSP,SUCCESS,"Desired Access: Read/Write, Disposition: REG_CREATED_NEW_KEY"
44:58.5,1.exe,4080,RegSetValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\ProxySettings\RTSP\ProxyStyle,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 0"
44:58.5,1.exe,4080,RegSetValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\ProxySettings\RTSP\ProxyName,SUCCESS,"Type: REG_SZ, Length: 2, Data: "
44:58.5,1.exe,4080,RegSetValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\ProxySettings\RTSP\ProxyPort,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 554"
44:58.5,1.exe,4080,RegSetValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\ProxySettings\RTSP\ProxyBypass,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 0"
44:58.5,1.exe,4080,RegSetValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\ProxySettings\RTSP\ProxyExclude,SUCCESS,"Type: REG_SZ, Length: 2, Data: "
44:58.5,1.exe,4080,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\MaxBandwidth,NAME NOT FOUND,Length: 16
44:58.5,1.exe,4080,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\SilentAcquisition,NAME NOT FOUND,Length: 16
44:58.5,1.exe,4080,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\LastGSMShowSounds,NAME NOT FOUND,Length: 16
44:58.5,1.exe,4080,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\CurrentEffectType,NAME NOT FOUND,Length: 12
44:58.5,1.exe,4080,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\CurrentEffectPreset,NAME NOT FOUND,Length: 16
44:58.5,1.exe,4080,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\VideoZoom,NAME NOT FOUND,Length: 16
44:58.5,1.exe,4080,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\ShrinkToFit,NAME NOT FOUND,Length: 16
44:58.5,1.exe,4080,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\StretchToFit,NAME NOT FOUND,Length: 16
44:58.5,1.exe,4080,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\ShowEffects,NAME NOT FOUND,Length: 16
44:58.5,1.exe,4080,RegCreateKey,HKCU\Software\Microsoft\MediaPlayer\Player\Tasks\NowPlaying\,NAME NOT FOUND,Desired Access: Read/Write
44:58.5,1.exe,4080,RegCreateKey,HKCU\Software\Microsoft\MediaPlayer\Player,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: All Access, Disposition: REG_OPENED_EXISTING_KEY"
44:58.5,1.exe,4080,RegCreateKey,HKCU\Software\Microsoft\MediaPlayer\Player\Tasks,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: None 0x0, Disposition: REG_CREATED_NEW_KEY"
44:58.5,1.exe,4080,RegCreateKey,HKCU\Software\Microsoft\MediaPlayer\Player\Tasks\NowPlaying,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: None 0x0, Disposition: REG_CREATED_NEW_KEY"
44:58.5,1.exe,4080,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Player\Tasks\NowPlaying\ShowHorizontalSeparator,NAME NOT FOUND,Length: 16
44:58.5,1.exe,4080,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Player\Tasks\NowPlaying\PlaylistWidth,NAME NOT FOUND,Length: 16
44:58.5,1.exe,4080,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Player\Tasks\NowPlaying\PlaylistHeight,NAME NOT FOUND,Length: 16
44:58.5,1.exe,4080,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Player\Tasks\NowPlaying\SettingsWidth,NAME NOT FOUND,Length: 16
44:58.5,1.exe,4080,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Player\Tasks\NowPlaying\MetadataWidth,NAME NOT FOUND,Length: 16
44:58.5,1.exe,4080,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Player\Tasks\NowPlaying\MetadataHeight,NAME NOT FOUND,Length: 16
44:58.5,1.exe,4080,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Player\Tasks\NowPlaying\CaptionsHeight,NAME NOT FOUND,Length: 16
44:58.5,1.exe,4080,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Player\Tasks\NowPlaying\InitFlags,NAME NOT FOUND,Length: 16
44:58.5,1.exe,4080,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\ShowTitles,NAME NOT FOUND,Length: 16
44:58.5,1.exe,4080,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\ShowCaptions,NAME NOT FOUND,Length: 16
44:58.5,1.exe,4080,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\NowPlayingPlaylist,NAME NOT FOUND,Length: 16
