Time of Day,Process Name,PID,Operation,Path,Result,Detail
47:58.1,1.exe,4296,RegQueryKey,HKCU\Software\Microsoft\Windows Media\WMSDK\General,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
47:58.1,1.exe,4296,RegCloseKey,HKCU\Software\Microsoft\Windows Media\WMSDK\General,SUCCESS,
47:58.1,1.exe,4296,RegCreateKey,HKCU\Software\Microsoft\Windows Media\WMSDK\General,SUCCESS,"Desired Access: Read/Write, Disposition: REG_OPENED_EXISTING_KEY"
47:58.1,1.exe,4296,RegSetInfoKey,HKCU\Software\Microsoft\Windows Media\WMSDK\General,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
47:58.1,1.exe,4296,RegCloseKey,HKCU\Software\Microsoft\Windows Media\WMSDK\General,SUCCESS,
47:58.1,1.exe,4296,RegOpenKey,HKCU\Software\Microsoft\Windows Media\WMSDK\General,SUCCESS,Desired Access: Read
47:58.1,1.exe,4296,RegSetInfoKey,HKCU\Software\Microsoft\Windows Media\WMSDK\General,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
47:58.1,1.exe,4296,RegCloseKey,HKCU\Software\Microsoft\Windows Media\WMSDK\General,SUCCESS,
47:58.1,1.exe,4296,RegOpenKey,HKCU\Software\Microsoft\Windows Media\WMSDK\General,SUCCESS,Desired Access: Read
47:58.1,1.exe,4296,RegSetInfoKey,HKCU\Software\Microsoft\Windows Media\WMSDK\General,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
47:58.1,1.exe,4296,RegCloseKey,HKCU\Software\Microsoft\Windows Media\WMSDK\General,SUCCESS,
47:58.2,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\Windows Media\WMSDK\DisablePasswordCaching,NAME NOT FOUND,Length: 16
48:02.1,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\Windows Media\WMSDK\CloseDbgTrace,NAME NOT FOUND,Length: 16
47:58.1,1.exe,4296,RegCreateKey,HKCU\Software\Microsoft\Windows Media\WMSDK,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: None 0x0, Disposition: REG_CREATED_NEW_KEY"
47:58.1,1.exe,4296,RegQueryKey,HKCU\Software\Microsoft\Windows Media\WMSDK,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
47:58.1,1.exe,4296,RegCloseKey,HKCU\Software\Microsoft\Windows Media\WMSDK,SUCCESS,
47:58.2,1.exe,4296,RegCreateKey,HKCU\SOFTWARE\Microsoft\Windows Media\WMSDK,SUCCESS,"Desired Access: Query Value, Disposition: REG_OPENED_EXISTING_KEY"
47:58.2,1.exe,4296,RegSetInfoKey,HKCU\Software\Microsoft\Windows Media\WMSDK,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
47:58.2,1.exe,4296,RegCloseKey,HKCU\Software\Microsoft\Windows Media\WMSDK,SUCCESS,
48:02.1,1.exe,4296,RegCreateKey,HKCU\Software\Microsoft\Windows Media\WMSDK,SUCCESS,"Desired Access: Read, Disposition: REG_OPENED_EXISTING_KEY"
48:02.1,1.exe,4296,RegSetInfoKey,HKCU\Software\Microsoft\Windows Media\WMSDK,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
48:02.1,1.exe,4296,RegCloseKey,HKCU\Software\Microsoft\Windows Media\WMSDK,SUCCESS,
47:58.1,1.exe,4296,RegCreateKey,HKCU\Software\Microsoft\Windows Media,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: None 0x0, Disposition: REG_CREATED_NEW_KEY"
47:58.1,1.exe,4296,RegQueryKey,HKCU\Software\Microsoft\Windows Media,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
47:58.1,1.exe,4296,RegCloseKey,HKCU\Software\Microsoft\Windows Media,SUCCESS,
47:58.2,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\VideoZoom,NAME NOT FOUND,Length: 16
47:58.0,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\UseUDP,NAME NOT FOUND,Length: 16
47:58.0,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\UseTCP,NAME NOT FOUND,Length: 16
47:58.2,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\UserWMPShowSettings,NAME NOT FOUND,Length: 16
47:58.2,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\UserWMPShowMetadata,NAME NOT FOUND,Length: 16
47:58.2,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\UserWMPSettingsView,NAME NOT FOUND,Length: 12
47:58.2,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\UserWMPSettingsPreset,NAME NOT FOUND,Length: 16
47:58.2,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\UserWMPMetadataView,NAME NOT FOUND,Length: 12
47:58.2,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\UserWMPMetadataPreset,NAME NOT FOUND,Length: 16
47:58.2,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\UserWMPDisplayView,NAME NOT FOUND,Length: 12
47:58.2,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\UserWMPDisplayPreset,NAME NOT FOUND,Length: 16
47:58.2,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\UserDisplayView,NAME NOT FOUND,Length: 12
47:58.2,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\UserDisplayPreset,NAME NOT FOUND,Length: 16
47:58.0,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\UseMulticast,NAME NOT FOUND,Length: 16
47:58.0,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\UseHTTP,NAME NOT FOUND,Length: 16
47:58.0,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\UseDefaultBufferTime,NAME NOT FOUND,Length: 16
47:58.0,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\UseCustomUDPPort,NAME NOT FOUND,Length: 16
47:57.8,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\TerminateOnHeapCorruption,NAME NOT FOUND,Length: 16
47:58.2,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\StretchToFit,NAME NOT FOUND,Length: 16
47:58.2,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\SilentAcquisition,NAME NOT FOUND,Length: 16
47:58.2,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\ShrinkToFit,NAME NOT FOUND,Length: 16
47:58.2,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\ShowTitles,NAME NOT FOUND,Length: 16
47:58.2,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\ShowEffects,NAME NOT FOUND,Length: 16
47:58.2,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\ShowCaptions,NAME NOT FOUND,Length: 16
47:58.2,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\ShowCaptions,NAME NOT FOUND,Length: 16
47:58.2,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\ShowAlbumArt,NAME NOT FOUND,Length: 16
47:58.2,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\ScriptDebugging,NAME NOT FOUND,Length: 16
47:58.2,1.exe,4296,RegSetValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\ProxySettings\RTSP\ProxyStyle,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 0"
47:58.2,1.exe,4296,RegSetValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\ProxySettings\RTSP\ProxyPort,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 554"
47:58.2,1.exe,4296,RegSetValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\ProxySettings\RTSP\ProxyName,SUCCESS,"Type: REG_SZ, Length: 2, Data: "
47:58.2,1.exe,4296,RegSetValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\ProxySettings\RTSP\ProxyExclude,SUCCESS,"Type: REG_SZ, Length: 2, Data: "
47:58.2,1.exe,4296,RegSetValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\ProxySettings\RTSP\ProxyBypass,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 0"
47:58.2,1.exe,4296,RegCreateKey,HKCU\Software\Microsoft\MediaPlayer\Preferences\ProxySettings\RTSP,SUCCESS,"Desired Access: Read/Write, Disposition: REG_CREATED_NEW_KEY"
47:58.2,1.exe,4296,RegSetInfoKey,HKCU\Software\Microsoft\MediaPlayer\Preferences\ProxySettings\RTSP,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
47:58.2,1.exe,4296,RegQueryKey,HKCU\Software\Microsoft\MediaPlayer\Preferences\ProxySettings\RTSP,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
47:58.2,1.exe,4296,RegQueryKey,HKCU\Software\Microsoft\MediaPlayer\Preferences\ProxySettings\RTSP,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
47:58.2,1.exe,4296,RegCloseKey,HKCU\Software\Microsoft\MediaPlayer\Preferences\ProxySettings\RTSP,SUCCESS,
47:58.2,1.exe,4296,RegSetValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\ProxySettings\HTTP\ProxyStyle,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 1"
47:58.2,1.exe,4296,RegSetValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\ProxySettings\HTTP\ProxyPort,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 80"
47:58.2,1.exe,4296,RegSetValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\ProxySettings\HTTP\ProxyName,SUCCESS,"Type: REG_SZ, Length: 2, Data: "
47:58.2,1.exe,4296,RegSetValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\ProxySettings\HTTP\ProxyExclude,SUCCESS,"Type: REG_SZ, Length: 2, Data: "
47:58.2,1.exe,4296,RegSetValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\ProxySettings\HTTP\ProxyBypass,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 0"
47:58.2,1.exe,4296,RegCreateKey,HKCU\Software\Microsoft\MediaPlayer\Preferences\ProxySettings\HTTP,SUCCESS,"Desired Access: Read/Write, Disposition: REG_CREATED_NEW_KEY"
47:58.2,1.exe,4296,RegSetInfoKey,HKCU\Software\Microsoft\MediaPlayer\Preferences\ProxySettings\HTTP,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
47:58.2,1.exe,4296,RegQueryKey,HKCU\Software\Microsoft\MediaPlayer\Preferences\ProxySettings\HTTP,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
47:58.2,1.exe,4296,RegQueryKey,HKCU\Software\Microsoft\MediaPlayer\Preferences\ProxySettings\HTTP,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
47:58.2,1.exe,4296,RegCloseKey,HKCU\Software\Microsoft\MediaPlayer\Preferences\ProxySettings\HTTP,SUCCESS,
47:58.0,1.exe,4296,RegCreateKey,HKCU\Software\Microsoft\MediaPlayer\Preferences\ProxySettings\,SUCCESS,"Desired Access: Read/Write, Disposition: REG_CREATED_NEW_KEY"
47:58.2,1.exe,4296,RegCreateKey,HKCU\Software\Microsoft\MediaPlayer\Preferences\ProxySettings\,SUCCESS,"Desired Access: Read/Write, Disposition: REG_OPENED_EXISTING_KEY"
47:58.0,1.exe,4296,RegSetInfoKey,HKCU\Software\Microsoft\MediaPlayer\Preferences\ProxySettings,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
47:58.0,1.exe,4296,RegQueryKey,HKCU\Software\Microsoft\MediaPlayer\Preferences\ProxySettings,SUCCESS,"Query: Cached, SubKeys: 0, Values: 0"
47:58.0,1.exe,4296,RegEnumKey,HKCU\Software\Microsoft\MediaPlayer\Preferences\ProxySettings,NO MORE ENTRIES,"Index: 0, Length: 288"
47:58.0,1.exe,4296,RegCloseKey,HKCU\Software\Microsoft\MediaPlayer\Preferences\ProxySettings,SUCCESS,
47:58.2,1.exe,4296,RegSetInfoKey,HKCU\Software\Microsoft\MediaPlayer\Preferences\ProxySettings,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
47:58.2,1.exe,4296,RegQueryKey,HKCU\Software\Microsoft\MediaPlayer\Preferences\ProxySettings,SUCCESS,"Query: Cached, SubKeys: 1, Values: 0"
47:58.2,1.exe,4296,RegEnumKey,HKCU\Software\Microsoft\MediaPlayer\Preferences\ProxySettings,SUCCESS,"Index: 0, Name: HTTP"
47:58.2,1.exe,4296,RegQueryKey,HKCU\Software\Microsoft\MediaPlayer\Preferences\ProxySettings,SUCCESS,"Query: Cached, SubKeys: 1, Values: 0"
47:58.2,1.exe,4296,RegEnumKey,HKCU\Software\Microsoft\MediaPlayer\Preferences\ProxySettings,NO MORE ENTRIES,"Index: 1, Length: 288"
47:58.2,1.exe,4296,RegCloseKey,HKCU\Software\Microsoft\MediaPlayer\Preferences\ProxySettings,SUCCESS,
47:58.4,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\NumericAccNames,NAME NOT FOUND,Length: 16
47:58.5,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\NumericAccNames,NAME NOT FOUND,Length: 16
47:58.5,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\NumericAccNames,NAME NOT FOUND,Length: 16
47:58.2,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\NowPlayingSettings,NAME NOT FOUND,Length: 16
47:58.2,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\NowPlayingQuickHide,NAME NOT FOUND,Length: 16
47:58.2,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\NowPlayingPlaylist,NAME NOT FOUND,Length: 16
47:58.2,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\NowPlayingMetadata,NAME NOT FOUND,Length: 16
47:58.2,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\MaxBandwidth,NAME NOT FOUND,Length: 16
47:58.2,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\LastGSMShowSounds,NAME NOT FOUND,Length: 16
47:57.8,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\ForceDisableTerminateOnHeapCorruption,NAME NOT FOUND,Length: 16
47:57.9,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\DefaultAudioLanguage,NAME NOT FOUND,Length: 16
47:57.9,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\DebugLogging,NAME NOT FOUND,Length: 16
47:58.2,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\CurrentSettingsView,NAME NOT FOUND,Length: 12
47:58.2,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\CurrentSettingsPreset,NAME NOT FOUND,Length: 16
47:58.2,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\CurrentMetadataView,NAME NOT FOUND,Length: 12
47:58.2,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\CurrentMetadataPreset,NAME NOT FOUND,Length: 16
47:58.2,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\CurrentEffectType,NAME NOT FOUND,Length: 12
47:58.2,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\CurrentEffectPreset,NAME NOT FOUND,Length: 16
47:58.2,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\CurrentDisplayView,NAME NOT FOUND,Length: 12
47:58.2,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\CurrentDisplayPreset,NAME NOT FOUND,Length: 16
47:57.9,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\AcceptedPrivacyStatement,NAME NOT FOUND,Length: 16
48:01.8,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\AcceptedPrivacyStatement,NAME NOT FOUND,Length: 16
47:57.8,1.exe,4296,RegCreateKey,HKCU\Software\Microsoft\MediaPlayer\Preferences\,SUCCESS,"Desired Access: Read/Write, Disposition: REG_OPENED_EXISTING_KEY"
47:58.2,1.exe,4296,RegCreateKey,HKCU\Software\Microsoft\MediaPlayer\Preferences\,SUCCESS,"Desired Access: Read/Write, Disposition: REG_OPENED_EXISTING_KEY"
47:57.8,1.exe,4296,RegSetInfoKey,HKCU\Software\Microsoft\MediaPlayer\Preferences,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
47:58.2,1.exe,4296,RegSetInfoKey,HKCU\Software\Microsoft\MediaPlayer\Preferences,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
48:02.1,1.exe,4296,RegCloseKey,HKCU\Software\Microsoft\MediaPlayer\Preferences,SUCCESS,
48:02.1,1.exe,4296,RegCloseKey,HKCU\Software\Microsoft\MediaPlayer\Preferences,SUCCESS,
47:58.2,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Player\Tasks\NowPlaying\ShowHorizontalSeparator,NAME NOT FOUND,Length: 16
47:58.2,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Player\Tasks\NowPlaying\SettingsWidth,NAME NOT FOUND,Length: 16
47:58.2,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Player\Tasks\NowPlaying\PlaylistWidth,NAME NOT FOUND,Length: 16
47:58.2,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Player\Tasks\NowPlaying\PlaylistHeight,NAME NOT FOUND,Length: 16
47:58.2,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Player\Tasks\NowPlaying\MetadataWidth,NAME NOT FOUND,Length: 16
47:58.2,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Player\Tasks\NowPlaying\MetadataHeight,NAME NOT FOUND,Length: 16
47:58.2,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Player\Tasks\NowPlaying\InitFlags,NAME NOT FOUND,Length: 16
47:58.2,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Player\Tasks\NowPlaying\InitFlags,NAME NOT FOUND,Length: 16
47:58.2,1.exe,4296,RegSetValue,HKCU\Software\Microsoft\MediaPlayer\Player\Tasks\NowPlaying\InitFlags,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 1"
47:58.2,1.exe,4296,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Player\Tasks\NowPlaying\CaptionsHeight,NAME NOT FOUND,Length: 16
47:58.2,1.exe,4296,RegCreateKey,HKCU\Software\Microsoft\MediaPlayer\Player\Tasks\NowPlaying\,NAME NOT FOUND,Desired Access: Read/Write
47:58.2,1.exe,4296,RegCreateKey,HKCU\Software\Microsoft\MediaPlayer\Player\Tasks\NowPlaying,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: None 0x0, Disposition: REG_CREATED_NEW_KEY"
47:58.2,1.exe,4296,RegQueryKey,HKCU\Software\Microsoft\MediaPlayer\Player\Tasks\NowPlaying,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
47:58.2,1.exe,4296,RegCreateKey,HKCU\Software\Microsoft\MediaPlayer\Player\Tasks\NowPlaying,SUCCESS,"Desired Access: Read/Write, Disposition: REG_OPENED_EXISTING_KEY"
47:58.2,1.exe,4296,RegCloseKey,HKCU\Software\Microsoft\MediaPlayer\Player\Tasks\NowPlaying,SUCCESS,
47:58.2,1.exe,4296,RegCloseKey,HKCU\Software\Microsoft\MediaPlayer\Player\Tasks\NowPlaying,SUCCESS,
47:58.2,1.exe,4296,RegCreateKey,HKCU\Software\Microsoft\MediaPlayer\Player\Tasks,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: None 0x0, Disposition: REG_CREATED_NEW_KEY"
47:58.2,1.exe,4296,RegQueryKey,HKCU\Software\Microsoft\MediaPlayer\Player\Tasks,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
47:58.2,1.exe,4296,RegCloseKey,HKCU\Software\Microsoft\MediaPlayer\Player\Tasks,SUCCESS,
47:58.4,1.exe,4296,RegOpenKey,HKCU\Software\Microsoft\MediaPlayer\Player\Skins\res://wmploc/RT_TEXT/OCXLayoutFull.wsz,NAME NOT FOUND,Desired Access: Read
47:58.1,1.exe,4296,RegDeleteValue,HKCU\Software\Microsoft\MediaPlayer\Player\Settings\Client ID,SUCCESS,
47:58.1,1.exe,4296,RegOpenKey,HKCU\Software\Microsoft\MediaPlayer\Player\Settings,SUCCESS,Desired Access: Read/Write
47:58.1,1.exe,4296,RegSetInfoKey,HKCU\Software\Microsoft\MediaPlayer\Player\Settings,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
47:58.1,1.exe,4296,RegCloseKey,HKCU\Software\Microsoft\MediaPlayer\Player\Settings,SUCCESS,
47:58.2,1.exe,4296,RegCreateKey,HKCU\Software\Microsoft\MediaPlayer\Player,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: All Access, Disposition: REG_OPENED_EXISTING_KEY"
47:58.2,1.exe,4296,RegQueryKey,HKCU\Software\Microsoft\MediaPlayer\Player,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
47:58.2,1.exe,4296,RegCloseKey,HKCU\Software\Microsoft\MediaPlayer\Player,SUCCESS,
47:57.9,1.exe,4296,RegCreateKey,HKCU\Software\Microsoft\MediaPlayer\Health\{93607DA4-05CB-46A7-8C8C-A7FBCD9A2891},NAME NOT FOUND,Desired Access: Read/Write
47:57.9,1.exe,4296,RegCreateKey,HKCU\Software\Microsoft\MediaPlayer\Health\{93607DA4-05CB-46A7-8C8C-A7FBCD9A2891},SUCCESS,"Desired Access: Read/Write, Disposition: REG_CREATED_NEW_KEY"
48:02.1,1.exe,4296,RegCloseKey,HKCU\Software\Microsoft\MediaPlayer\Health\{93607DA4-05CB-46A7-8C8C-A7FBCD9A2891},SUCCESS,
48:02.1,1.exe,4296,RegOpenKey,HKCU\Software\Microsoft\MediaPlayer\Health\{93607DA4-05CB-46A7-8C8C-A7FBCD9A2891},SUCCESS,Desired Access: Read/Write
48:02.1,1.exe,4296,RegEnumKey,HKCU\Software\Microsoft\MediaPlayer\Health\{93607DA4-05CB-46A7-8C8C-A7FBCD9A2891},NO MORE ENTRIES,"Index: 0, Length: 288"
48:02.1,1.exe,4296,RegCloseKey,HKCU\Software\Microsoft\MediaPlayer\Health\{93607DA4-05CB-46A7-8C8C-A7FBCD9A2891},SUCCESS,
48:02.1,1.exe,4296,RegOpenKey,HKCU\Software\Microsoft\MediaPlayer\Health\{93607DA4-05CB-46A7-8C8C-A7FBCD9A2891},SUCCESS,Desired Access: Delete
48:02.1,1.exe,4296,RegDeleteKey,HKCU\Software\Microsoft\MediaPlayer\Health\{93607DA4-05CB-46A7-8C8C-A7FBCD9A2891},SUCCESS,
48:02.1,1.exe,4296,RegCloseKey,HKCU\Software\Microsoft\MediaPlayer\Health\{93607DA4-05CB-46A7-8C8C-A7FBCD9A2891},SUCCESS,
47:57.9,1.exe,4296,RegOpenKey,HKCU\Software\Microsoft\MediaPlayer\Health,NAME NOT FOUND,Desired Access: Read
47:57.9,1.exe,4296,RegOpenKey,HKCU\Software\Microsoft\MediaPlayer\Health,NAME NOT FOUND,Desired Access: Read/Write
47:57.9,1.exe,4296,RegCreateKey,HKCU\Software\Microsoft\MediaPlayer\Health,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: None 0x0, Disposition: REG_CREATED_NEW_KEY"
47:57.9,1.exe,4296,RegQueryKey,HKCU\Software\Microsoft\MediaPlayer\Health,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
47:57.9,1.exe,4296,RegCloseKey,HKCU\Software\Microsoft\MediaPlayer\Health,SUCCESS,
48:02.1,1.exe,4296,RegOpenKey,HKCU\Software\Microsoft\MediaPlayer\Health,SUCCESS,Desired Access: Read/Write
48:02.1,1.exe,4296,RegSetInfoKey,HKCU\Software\Microsoft\MediaPlayer\Health,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
48:02.1,1.exe,4296,RegQueryKey,HKCU\Software\Microsoft\MediaPlayer\Health,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
48:02.1,1.exe,4296,RegQueryKey,HKCU\Software\Microsoft\MediaPlayer\Health,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
48:02.1,1.exe,4296,RegCloseKey,HKCU\Software\Microsoft\MediaPlayer\Health,SUCCESS,
47:57.9,1.exe,4296,RegCreateKey,HKCU\Software\Microsoft\MediaPlayer,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: All Access, Disposition: REG_OPENED_EXISTING_KEY"
47:57.9,1.exe,4296,RegQueryKey,HKCU\Software\Microsoft\MediaPlayer,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
47:57.9,1.exe,4296,RegCloseKey,HKCU\Software\Microsoft\MediaPlayer,SUCCESS,
47:58.2,1.exe,4296,RegCreateKey,HKCU\Software\Microsoft\MediaPlayer,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: All Access, Disposition: REG_OPENED_EXISTING_KEY"
47:58.2,1.exe,4296,RegQueryKey,HKCU\Software\Microsoft\MediaPlayer,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
47:58.2,1.exe,4296,RegCloseKey,HKCU\Software\Microsoft\MediaPlayer,SUCCESS,
47:57.9,1.exe,4296,RegCreateKey,HKCU\Software\Microsoft,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: All Access, Disposition: REG_OPENED_EXISTING_KEY"
47:57.9,1.exe,4296,RegSetInfoKey,HKCU\Software\Microsoft,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
47:57.9,1.exe,4296,RegQueryKey,HKCU\Software\Microsoft,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
47:57.9,1.exe,4296,RegCloseKey,HKCU\Software\Microsoft,SUCCESS,
47:58.1,1.exe,4296,RegCreateKey,HKCU\Software\Microsoft,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: All Access, Disposition: REG_OPENED_EXISTING_KEY"
47:58.1,1.exe,4296,RegSetInfoKey,HKCU\Software\Microsoft,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
